row.name,chr1,chr2,chr3,chr4,chr5,chr6,chr7,chr8,chr9,chr10,chr11,chr12,chr13,chr14,chr15,chr16,chr17,chr18,chr19,chr20,chr21,chr22
385,70.74329016,68.39105418,54.29351549,45.47396026,40.82844569,40.73379102,40.15530466,30.99169017,36.69917879,32.46549273,38.29560638,31.78396324,24.92400839,22.87067952,24.49154479,29.68899108,25.63138864,17.35997576,22.18279121,17.15454576,11.00306139,14.51165088
386,70.52577231,66.30613758,64.98737604,45.6068261,54.62323234,39.53275903,50.0742777,33.29251044,34.69452152,31.69301326,37.83003348,36.29671783,26.37884032,24.32683191,27.06562517,26.28399778,28.38457195,18.37586089,24.4746038,17.4355275,10.98848081,15.78022719
387,61.90163915,57.56006741,50.0442433,42.65858589,40.66581008,45.69367447,39.55353172,33.52971604,38.35940632,42.02471452,32.93619925,36.38245479,23.3090865,22.15142577,29.84675768,21.74054194,31.81854911,18.22222766,30.01471216,16.56130947,10.06549327,14.13147624
388,65.49409738,52.31516147,40.64842452,40.30867857,37.32050717,37.92619649,35.79515658,30.73019243,32.31584997,30.2121718,31.04945678,33.42611721,21.84609632,23.68840641,24.85578135,25.46525739,24.69104994,18.14648805,24.60667313,18.15311149,10.21245807,13.08951807
389,73.46350709,74.95551552,57.05059401,51.0555161,47.70632327,45.61251543,48.67795595,45.59550035,45.27578615,34.66980599,42.67390741,36.89952279,26.97830048,25.84636614,29.26631313,30.17380186,31.66035912,20.39623661,25.88201578,20.96597991,11.31895448,15.23704118
390,67.68912247,65.97626196,53.77157848,44.89105475,43.1930659,42.77663299,43.95633659,40.53948036,36.02376203,42.18740305,39.4072761,39.03649019,25.13591101,28.00460371,29.85636339,31.37110271,35.8505416,21.83853877,25.27315631,18.19553542,11.01642736,15.04542435
391,90.57411794,94.16538539,66.02442285,62.62659282,65.91410266,56.59687611,78.05485389,46.59293351,46.67779723,59.08697925,44.92693726,57.88576203,30.34371453,33.19565942,43.21386506,36.04599013,36.68306341,20.31415669,37.22214781,18.06034622,11.86167211,17.36695115
392,72.01558439,56.61907775,59.76948783,44.59166338,52.32762509,36.30013143,41.69552691,31.30362454,41.18065526,36.10635001,34.14048607,34.12190973,23.54303462,28.84591092,28.75001253,25.80972417,28.89994638,18.16706492,26.09793004,17.29945711,10.63737471,15.31899672
393,77.61764829,56.70769908,57.30193034,40.24172964,51.59576483,42.72640807,53.70650836,33.57165836,41.67480714,40.52246528,41.01706701,33.5704411,29.02257141,27.67779769,33.42220083,27.96051798,34.4693826,19.04554863,28.38637137,17.98995987,9.226348017,14.5895789
394,82.05572704,73.40997441,73.92024166,51.18451847,54.40714343,56.39425637,48.00849315,37.28237539,48.13043016,35.44347625,38.82225362,38.26779479,24.98234128,31.1398246,39.74990642,28.15104457,31.53529958,17.89508557,30.25750125,19.67519137,9.70403787,18.05750419
395,91.62786229,78.98803725,64.20740781,51.55040891,59.22384085,49.55263177,64.02505799,48.31053072,81.51240872,40.91344172,48.84567228,43.01664357,24.42135426,24.33759401,30.76726573,31.32479416,29.0687741,17.99589795,31.85593995,17.90368837,11.49710478,14.47120103
396,95.57930438,81.59608164,76.60624318,46.66567762,49.96967331,53.94202039,60.80682573,34.64876868,54.8188661,44.44596346,54.86983196,47.43347331,26.08072707,36.60635,30.78552453,25.43229893,31.7239209,20.84692196,28.67607763,20.60097066,12.73090205,16.30527349
397,84.11423453,81.15585937,49.45813588,54.29137206,48.66477786,49.86001467,43.92685789,40.74707496,46.07218729,39.01145711,40.07070557,35.73553764,25.87493983,25.87815762,36.87816793,35.91950164,30.9753631,18.08901782,31.97909422,16.11097606,10.77805743,13.25529473
398,68.90859849,56.5931185,38.22455583,38.21240976,38.65247326,34.27253159,46.79150456,28.1508858,32.92071897,28.93302391,37.41214516,30.0279961,23.30065569,21.82862874,24.26595337,23.61714418,24.45904677,16.07613615,24.15829261,14.36651725,8.623643612,12.9990153
399,66.68888433,69.9078046,57.73008593,48.1142354,41.94985344,39.22950421,42.20595293,37.13312956,35.97721532,39.0402478,35.49073743,38.6604648,23.98106319,25.10925581,29.26237029,25.95928225,26.9955008,18.36727397,25.55560933,17.14832983,11.44324661,14.31859187
400,79.49827804,79.37446222,57.78054901,49.68428035,46.45509281,47.40433862,52.00693179,39.62254469,43.03670179,37.47724175,49.87803531,40.14204719,27.51341558,27.82868416,26.75109753,29.68684765,28.7901025,22.7774538,25.28627883,18.67986194,12.38295022,15.69478395
401,55.41336198,47.66610099,34.55914179,36.38192555,32.76557211,31.57271689,31.96856234,27.29817346,27.72111603,29.74318531,25.33000468,30.57438402,18.92378626,22.57762581,19.46743536,21.62286002,21.4884197,15.50626848,24.54994119,15.92494007,9.203651537,12.06415954
402,69.2510965,59.15421926,50.0617347,45.31418255,43.41696111,42.96236996,43.27761208,34.26967369,42.41891932,30.91386535,31.9174377,33.69634742,27.11899908,20.14567562,24.06181736,23.86336539,25.90979826,20.41307439,22.47078802,17.24681355,10.74509897,14.50006845
403,59.22151219,53.27141972,49.19999881,40.77512471,45.57160514,34.63302377,35.4736165,29.68989079,37.15440503,36.47398694,31.54210032,28.69145207,21.85416195,23.46823177,22.84998622,22.29989097,21.5773374,15.94673949,20.58104211,16.27639548,9.915178378,13.71700417
404,67.55403382,58.61846907,41.1882234,38.25940632,37.57552171,35.77954399,40.54162379,28.98216389,30.34064494,31.28959967,30.64440254,30.59155787,20.20922682,23.22588724,24.52830848,23.68925055,24.95399781,16.21918193,21.95073511,15.94237326,8.905064616,13.5580309
405,81.38875167,56.8062172,63.10169204,50.53003318,46.33754849,45.04694254,41.86782116,33.62868402,45.27927914,35.95731588,43.88944059,38.65144124,24.88560141,31.74702225,29.58690058,25.45386549,25.82862335,22.54730033,27.79573894,18.37619167,11.12338422,15.30240238
406,75.49375313,62.96157561,53.41754303,45.34442864,43.89343635,39.22185668,40.73688708,34.17361653,39.23215041,33.01061047,39.85586037,34.19608279,23.10818679,26.53556432,26.68105254,26.22945425,27.26255557,20.00629748,24.69606185,17.13139678,10.33113762,15.07998905
407,59.56512161,56.13262632,43.83892458,40.74580478,41.057845,35.2635874,39.27078497,30.07385479,32.9169349,30.4680596,30.26027976,29.36409032,21.98233077,25.19445559,23.20083564,24.22246567,24.31105525,15.70515442,24.43259004,15.49741428,8.033688612,14.23467814
408,82.64040551,75.46099314,54.83244112,49.03974478,57.63553711,54.74326409,43.99629425,45.26869433,35.61947519,42.36472509,34.46557207,49.18944046,25.87143626,35.71008117,31.42855177,33.78637124,28.77107631,19.963773,37.81047805,19.08836418,11.52306932,15.94013457
409,62.06430122,56.43389649,52.18623848,40.35104427,35.33267975,44.51383856,47.61725209,25.60135953,30.21841684,34.19875546,34.60002562,29.75607231,23.7128044,29.51185427,24.70750668,28.46700116,29.7143417,16.69977731,22.23576818,15.79198427,11.40682428,14.4245326
410,78.26834952,71.47520335,49.25046189,53.96080843,49.6028567,47.45763315,41.34966822,40.33932159,36.51240981,31.5148709,41.61545282,36.09952281,27.28885883,25.25236245,31.86454011,24.58646937,26.36534469,18.94170899,25.81095465,17.59468071,11.79600659,13.54376257
411,72.16914353,69.95189034,54.28645013,58.98054898,62.60187729,46.40023703,46.34506371,37.2914254,54.25043531,34.58515396,32.58806484,38.98925547,27.27393424,28.31931659,28.86070319,27.84268258,26.13534205,19.40725806,25.94552464,18.86224088,10.39952079,19.19248697
412,66.17575918,49.6976966,50.43815702,37.90590011,38.26358732,36.7618144,31.33733716,32.12574677,35.10949902,29.14321178,29.13672859,31.45498733,19.35231496,20.28835092,21.07024823,20.38419903,23.07272503,15.79329943,21.62898333,14.56272259,9.317525575,12.87951279
413,70.53241427,61.15384874,48.46485725,32.21352132,39.18676804,34.72048077,37.18348679,33.68650355,32.60944615,32.06747739,37.61127191,38.65099139,20.57554859,24.12097851,24.27153686,22.71451387,25.02854927,18.36931683,22.7218465,15.52962386,9.613513924,15.81859184
414,76.90902169,81.31195887,61.44424302,54.75183778,51.05488101,56.59401821,64.58134271,32.48925563,38.56041187,32.01050465,40.55681299,37.10674692,24.2195231,26.22319862,27.04008932,30.73201831,47.11883982,17.5787982,37.0239737,18.41705433,10.8148661,16.27830339
415,75.87054593,88.83566866,59.96689455,51.04090906,67.0219354,62.88840811,55.73723072,44.94681024,48.91161564,36.5331825,37.30039603,42.92691084,26.89775008,28.08155529,39.86914431,31.07049409,32.14167691,18.42504586,35.0238679,18.06858914,11.08056337,16.56952593
416,103.7086241,84.01074155,54.86258136,49.23876568,57.19071044,50.68613267,58.00690518,43.95199682,56.92519047,45.78136962,49.87364261,55.34538104,32.61862848,47.57782367,36.98070829,37.38428065,34.62823414,24.55673399,29.08875293,19.97287329,11.63680575,16.9835799
417,64.30478807,54.19878143,46.77607719,40.50092519,41.51928981,36.97732115,47.06946168,29.72460896,40.11285957,27.95223536,30.22542928,30.24599027,21.93197618,22.86283882,23.52531036,24.74740612,24.61278056,18.85446633,21.78265891,15.53861831,9.787115402,10.30910798
418,77.04776209,75.16607386,59.00944551,43.26546601,43.54781583,41.69200746,53.7467571,33.69325137,39.43559047,34.18573614,35.06890627,38.74818641,23.09174593,27.97602473,25.96008934,28.5251647,32.1356965,23.56661494,28.41489743,17.70858121,10.63816063,16.10642724
419,70.97046666,63.84694209,55.41979225,49.25787126,46.81201263,45.14019473,48.34929758,38.72063944,39.70052828,42.10545016,35.8313831,36.53103907,26.09189405,26.40214278,28.32442376,27.63297102,27.98187283,16.90608321,25.59383108,15.82866064,9.729073593,13.71359321
420,95.23860579,80.83373713,59.63561644,57.71651091,64.39153059,60.80505277,57.41002772,42.18504793,35.57687133,41.203836,43.94617517,37.43582868,27.26911815,29.39452165,26.54371463,25.74262176,43.43638423,19.7736354,36.59460086,17.5933629,11.83390551,16.87127241
421,89.41489595,76.59928367,65.64831807,47.0378131,58.61211819,51.11222422,50.46969976,40.11386513,42.7433173,41.38999635,37.03670193,38.70806998,28.51465927,34.84884806,38.19981384,35.51119258,35.71857548,25.18066888,30.47692437,16.32727666,11.68499575,15.42027483
422,81.14839708,59.3022743,64.39962797,54.5658362,48.29801418,43.661629,51.3684031,32.93495554,38.34334387,29.78041738,41.69909928,37.13643731,29.58774736,24.53870541,28.94223269,30.22474126,29.23029831,24.49245773,24.4663106,19.0036857,11.95624475,14.90959212
423,142.0506184,105.2958164,92.23037617,89.19502298,69.82241165,77.20899522,69.34524839,45.31410316,75.04805322,54.97224,56.50534396,65.20526436,38.71124542,49.36715943,39.00423298,39.91942216,38.69952275,30.20015804,39.91677596,29.03424116,14.05993086,22.83231752
424,96.3111911,94.68562883,80.20055376,65.32323208,64.96398361,73.40275027,59.908043,51.54048565,47.26988507,60.16401019,52.12521705,63.03516651,29.89632105,36.27922643,42.12482036,32.63109209,35.10211611,25.26105522,38.93125071,26.64532881,12.06417277,17.85270134
425,71.20153307,59.52013616,42.3962149,38.71336239,37.69071092,44.9236295,44.72055991,40.00261877,36.06014731,31.19830567,35.08189912,35.45893008,26.40386017,25.94097317,23.97658317,25.83814703,29.08028509,16.7576974,22.40319607,15.32711791,9.979438763,12.99701477
426,98.07054539,66.29806667,45.53283827,51.68383045,58.59565881,53.04281427,46.37290176,34.34170332,44.95369036,37.94882152,36.2955535,38.06162914,26.03993321,25.86131983,27.8225979,28.68015278,32.20915508,16.76545077,29.48309005,16.34643782,10.3321617,14.18598537
427,99.60364935,92.68322083,79.4154519,59.53617215,65.31648426,59.66369265,59.63905651,43.50343901,52.13770713,54.34421673,51.99174259,50.59428298,39.19409802,41.5146325,35.56157628,36.81989855,34.19176948,26.56448732,35.48348684,23.5281709,10.02177271,18.06232822
428,96.26197174,90.47361517,75.39703443,72.70224751,67.30370305,65.69356814,62.45625676,54.91206535,55.44307884,62.92685743,44.9627933,43.54339667,33.11116617,37.9673714,38.44733963,27.65490804,30.15903605,22.44633182,30.76536046,19.46366981,10.09859991,18.94664416
429,71.83847405,69.05112296,66.71079489,39.5513883,53.96221092,55.33924185,65.93889758,47.97904091,48.49288054,39.94326445,60.71733116,40.14419061,28.0506741,30.15101806,29.51508264,37.12685806,31.68687407,17.63546134,28.38597444,17.89260343,9.687713446,15.6735667
430,95.93185796,84.11344067,66.80378245,51.19581776,67.117331,54.60587325,51.21317685,38.42553493,48.94493134,36.47057334,42.62280923,50.27530971,26.45290224,28.64546107,27.83887204,34.44950962,35.83545825,21.85404816,37.84868921,24.8978745,9.657274177,18.21884317
431,95.33188443,97.00007704,65.74646573,62.83852719,53.81643161,55.51656388,64.04471927,44.37986132,54.06258138,40.47695059,47.84363472,43.28859382,32.07679203,32.8427883,41.62714903,30.94694289,32.32439721,21.83644562,35.2892291,20.32773171,12.80333126,16.62055001
432,94.49978601,86.14016727,59.85493372,50.59761719,47.98070802,59.27242513,62.55802971,40.81121891,60.44485167,47.47978186,43.63217677,43.21164225,31.48883226,30.87729483,35.18436009,26.94236505,34.20910211,17.38769209,33.77636859,22.36654616,14.73399276,15.95382602
433,81.17126027,93.72201414,48.24138544,58.61921001,63.8097894,53.25488095,43.09933741,41.417067,45.11696107,38.30365083,38.87972915,35.07496607,26.16072707,24.34445826,32.25893015,37.28200492,33.59195473,23.5917274,31.7507534,16.35358256,9.769700742,15.21853893
434,120.7386316,111.8298994,73.71780716,72.79047191,67.21116535,58.08245427,71.73813004,55.03588118,67.2513347,51.96194635,54.14022097,50.6570509,42.45519876,41.21841657,43.77737391,49.34344945,49.43836874,29.54170344,40.91518821,30.87176427,14.47351116,18.3109813
435,143.081526,91.42886786,72.32669843,71.71709273,62.20251239,65.21984494,63.41989791,49.66652433,44.01230378,60.22352328,66.17639427,68.9264339,39.51571749,37.01471199,38.41016049,32.87173776,43.70836094,28.60635019,40.64498446,25.34641378,15.85327297,20.06375712
436,117.8873218,88.26086052,81.07321846,68.4000248,72.92386698,66.32021538,74.02489897,57.09335665,48.78409514,51.116908,68.56490969,47.70153364,35.56869456,29.34228561,44.23254722,32.25874492,48.92079797,27.0704148,29.39756478,25.23147332,14.11867391,22.77063454
437,110.4258243,96.39848933,85.4379974,57.61584936,55.04860941,54.28367161,62.10306809,39.00113692,52.60926043,40.65678652,50.38573575,45.07287533,33.65750117,33.01296559,34.84580492,30.05490798,43.61989839,22.81808624,38.34210016,15.98712319,12.4700685,18.21236526
438,91.61090014,84.03873837,65.08745542,50.69367435,65.32291453,50.3302978,65.18605293,49.95541027,47.53990358,36.72193613,39.0757863,43.88907012,31.43982459,28.8741459,35.89507719,31.39121385,40.36565131,19.26681086,34.76202615,24.4723069,11.81483168,14.86367522
439,90.25929922,74.82307307,65.65014395,64.83566924,59.61325603,47.97898799,53.39454753,39.84217951,43.25432549,45.47247839,48.00701127,55.51672266,29.48335467,38.07348413,30.04929803,30.31368013,44.76485734,21.26638213,35.08070833,23.52270385,13.04093115,15.85609647
440,104.1148691,90.03701819,70.99272122,68.5952881,67.75633601,57.24196739,66.79671709,47.21672286,63.35096433,52.10293602,51.42341765,55.32881581,36.84776307,32.93739005,35.04180915,29.70203686,35.52045429,26.61243651,31.62937208,19.25650655,13.28458026,19.54194449
441,90.21428731,76.84384572,67.91733098,53.5359606,57.93953286,59.18417427,55.66165517,42.12818104,48.02249156,47.52603748,40.54620172,38.34755133,29.32624962,30.73625223,29.65347904,37.83749578,34.7509121,23.58948342,29.23029831,20.26514902,12.62000499,16.78776884
442,83.61828323,73.93328744,54.94003572,44.67099654,62.71404982,54.40605849,49.99317159,38.73794561,41.77488652,39.02550845,47.64392581,44.02826038,26.17843546,28.61648515,29.07321972,23.29918441,36.05316134,18.05419115,26.37964477,17.51621021,9.94541389,16.23001813
443,81.76149577,71.44876778,70.67829943,49.00288317,71.78565584,46.58390996,46.94490492,34.49597694,40.97340467,36.84630765,48.38922878,44.01018681,26.26159238,30.24035386,30.8577394,38.28420124,36.839798,21.57315904,30.62521757,17.26555925,11.28141809,16.3291687
444,85.69264148,69.32368183,87.69560518,69.81727801,55.15212886,53.55514557,51.08936103,42.96374598,66.95556863,38.55890354,54.71410293,50.4930128,35.74434949,37.56845635,35.40679988,29.12561454,38.08687391,19.06405881,36.75369056,25.69651168,12.51196847,15.06231771
445,89.3203736,72.5028826,49.76152301,47.91955428,49.56969978,53.08790557,50.54154416,43.65167928,37.77446323,41.19708818,51.00933986,31.99531545,30.37231998,26.28858364,31.63736362,24.23173268,30.52860471,22.27505371,27.53762834,18.97019801,11.10178063,12.45607538
446,88.68978351,87.25075205,73.04995854,65.2869791,59.9236556,60.77459498,61.51939518,42.7208775,57.89777579,43.30470919,51.82283547,51.30132186,34.34768374,42.29605613,30.43302387,34.94919206,45.42963637,24.44425186,34.01161601,21.49768405,12.3218494,16.72853095
447,101.8684283,85.01796566,63.77739988,62.93368464,73.88128956,67.22320557,54.49158376,50.30560873,57.855119,43.25003865,35.63080094,44.85001214,32.33432047,35.09216639,25.00144951,36.09338362,33.47798278,21.78042816,31.56843004,27.02108958,13.87562549,19.68891458
448,93.34712661,80.79372654,68.77163104,51.88996963,58.67655322,58.96996417,53.1175695,40.69864945,40.22849863,45.56604812,43.35247315,48.23151511,29.41743776,34.02574673,33.45374357,32.64371448,40.93492888,24.64161623,35.63106556,17.39256904,11.31414368,15.85254791
449,84.71444621,71.60140075,56.52344399,50.74649255,55.93484913,61.16723853,57.04323757,41.80994871,52.8911604,38.29309248,44.26940882,53.85660097,36.80492105,30.55975052,38.90690565,32.26633952,38.23709884,20.17527604,33.91288619,21.36425722,10.97726091,14.38237065
450,105.5607807,97.48523183,72.06035814,66.60650804,65.189493,61.53791859,60.10097764,43.80904895,60.9260107,53.17440993,59.39536771,41.59251024,28.40375692,41.71696115,32.35665442,37.70756723,29.29669154,23.57488432,35.41037226,20.2953025,13.20365144,20.23437633
451,100.6177007,102.428206,67.58271866,67.39772263,66.55908809,62.33431974,65.63032389,48.37292817,52.30216862,46.9106366,52.87835278,54.15077932,34.07713598,36.01428862,43.26297858,39.57224037,32.09941706,23.97577608,33.74675758,22.278335,10.90790924,18.79770264
452,103.0944669,80.33156725,67.14355487,56.83196475,60.7492179,54.2542723,55.90865173,43.87237258,56.66911744,39.19303954,47.43011264,55.31590234,37.94217955,38.04739257,38.56491042,41.11129829,39.50447113,25.06039103,38.28536557,28.14429675,13.88562549,16.44495594
453,102.9868459,93.60446981,72.1356426,61.8338699,77.37536198,54.24350226,65.47176343,48.27337803,48.73588133,49.22180352,51.01338855,46.27729446,35.56067657,40.78324855,39.62143328,43.78224292,35.89319839,21.67311935,41.33905695,22.49630271,11.54148159,16.52725549
454,103.48502,62.73966506,63.04942954,54.77332495,49.34749814,47.81330924,66.15707699,33.40373034,62.43426681,41.30949887,43.14236466,47.96792686,34.9651222,26.97314039,28.88756215,30.98446604,34.7444289,20.50764174,25.51894619,17.4271602,11.34157951,13.21627912
455,81.81423459,84.14572434,71.01238251,47.71783425,43.55318762,50.88473018,59.10804302,37.72386783,44.11846943,35.75294965,34.53236222,41.56223768,30.81772881,26.65789827,29.91534725,32.24352925,26.97972943,17.49554337,30.26133825,20.06588467,8.644699447,21.20497699
456,99.48954509,79.404232,67.65533046,56.04392561,56.43971814,56.54485177,56.55231406,38.37361643,52.79198073,39.76311097,46.58605338,45.48835561,30.63945414,32.39335725,42.54286745,31.17541602,36.55501367,23.51922939,30.66602201,22.23086477,11.46265651,15.46479719
457,79.72397267,65.690181,50.75220835,46.46604809,45.62701662,45.4363048,45.3973527,43.97837946,47.13352625,40.24577833,40.83225622,31.05795109,23.89353739,29.73675504,29.22288895,22.51981687,29.8390043,16.09539786,22.47981422,16.54914488,10.70367532,11.84012673
458,96.05501223,80.64336931,67.61232967,62.86477752,56.67324552,57.42241195,58.90891628,50.85792414,43.29925801,44.17467477,43.92190949,51.79171613,38.88459816,40.46123215,33.19309261,35.36626006,39.97835309,26.21064504,33.26819184,23.16255038,14.51944924,19.41954438
459,98.21089998,82.1542187,104.3235751,58.65665378,61.8117741,57.18933442,73.30801622,41.42190955,45.15620425,88.13347233,68.5757062,48.18242805,27.91865505,31.68854117,36.5499065,37.17255798,50.61786064,29.20272488,36.74077709,24.66847784,13.71343973,18.20342904
460,89.57239794,82.47160425,66.16281925,61.4669739,60.19613509,66.18639691,72.58372409,52.13013899,49.5558866,52.30449728,47.96342832,47.12058632,37.13720471,31.18782671,34.0745427,33.38933499,41.72365604,22.72699601,30.73032474,23.54424658,11.8840881,20.04024561
461,100.1430513,86.44866157,66.27327175,60.37475376,56.74199386,59.78840818,58.29026056,43.59049908,63.06999053,55.16803253,49.70007818,55.52185629,29.86184103,29.90465659,30.68200508,31.25443163,43.0938333,21.8148235,36.71370644,25.75892237,11.5782691,15.74664423
462,97.23498044,77.60452313,60.78044309,59.52908033,53.46517468,52.07435703,49.67877625,47.13752201,55.28602671,43.75390209,41.03754862,40.66072937,25.3469933,27.92455608,37.28422773,34.18166099,34.50301584,24.54509335,24.85400575,21.37571793,12.42603833,16.68807051
463,91.07380039,84.93111729,63.89266847,39.54641344,67.48816984,51.43310275,55.65173191,43.64657211,37.8782473,53.14953563,46.52148604,48.47591838,35.4895731,35.87806211,38.5079906,31.56260839,33.92434424,24.62310605,33.19063164,21.76973221,11.12025112,18.43182808
464,70.27504461,69.09063077,51.54651899,52.58213686,35.35734236,38.38766777,37.18417481,31.82034853,40.2965325,35.59483904,31.75501378,42.42812811,27.98129067,22.30648001,28.07300805,28.17483393,26.04737434,17.46490828,25.47561462,17.5290787,11.47180179,14.34347147
465,87.66837575,83.90814827,52.13551078,49.75202314,57.37607694,61.23339359,55.52939797,46.57636828,57.46591552,38.36581013,53.19261581,50.11529384,34.87475438,38.08070826,39.25488129,28.05932718,35.1417033,24.79308223,27.37864448,21.94280444,15.16806526,18.42888021
466,96.06927526,71.46557117,65.03487538,50.38637084,51.67393365,57.09510314,57.91532011,40.57205512,51.65882383,42.00177194,54.97313971,46.49499755,30.17668622,31.96869465,35.82513806,30.70534459,38.77843251,20.35122205,33.89814684,25.7314495,13.0273085,21.95354009
467,109.3643265,96.53691219,69.67253073,58.52177683,54.16538636,60.78107818,62.19743168,44.4921397,42.43836891,48.75546323,53.841597,52.71047769,34.89240455,37.92646111,38.94297339,32.88750913,42.44273515,28.46284662,34.96932966,26.26583953,14.61148152,21.99434718
468,104.568296,86.8136523,63.73725699,47.96464557,50.88925518,43.38277217,47.44585754,35.88652996,35.14299994,41.72265048,41.04419059,46.42603751,29.09206069,32.24045966,31.50314822,25.69236244,35.98856753,24.86129604,31.82505877,24.37937226,12.49415953,16.22069027
469,101.5533979,77.93524553,62.58480928,53.51820458,60.83058863,54.4679267,68.99033969,45.53312935,55.81934239,44.65824184,50.6656246,51.40746105,30.39081694,30.47605113,41.34580477,33.05194416,40.27398685,21.35150253,37.12328568,19.00896487,12.20328364,20.31080395
470,86.61878594,73.4940178,60.65850607,52.29846394,68.31328228,66.64429582,66.32272927,53.75427232,54.6608878,46.18708541,51.70677303,45.6914252,35.72976891,40.27515118,41.3232062,35.83286497,38.04069768,21.79270654,38.23447909,21.05189417,11.54517834,16.86970322
471,98.07647288,88.28052181,87.71381105,60.62010967,47.67575963,60.57351004,61.49968097,47.90891654,60.68957249,39.72339147,50.83977119,46.39158395,43.38301033,37.99830551,44.91577028,26.70910229,40.12026894,23.39676577,30.54059201,28.25530495,12.2014657,15.31430235
472,81.17557358,73.34286671,65.94135855,49.44688951,60.82397312,50.64358173,50.94535468,46.94559294,51.69642637,41.11103367,49.67644759,51.1861062,29.98512761,34.34628125,36.68930845,31.42230673,42.15800374,24.84840109,32.32548215,16.43584242,8.68363038,13.80200549
473,89.25001107,85.9345044,63.73357877,47.79592369,64.70669333,46.70833441,57.6386067,39.15591331,37.97216103,38.8548813,41.08936127,45.95662762,29.98719165,27.51529438,35.59049927,29.50095192,32.83146255,19.98525487,30.66583678,15.74535289,8.568843402,15.20437116
474,92.81894456,69.55585965,64.89743161,50.28600037,50.43651638,55.0714726,60.5359075,43.06411645,53.19100162,51.69401833,37.57202873,50.89396542,23.18017409,25.59140981,32.03215059,35.43908356,39.74310568,18.87954969,43.4325737,19.56241551,11.35895447,17.64603027
475,93.70894189,72.26022582,67.29542044,43.78070812,47.74977392,54.25133502,55.60021035,46.33088006,39.26345499,40.62643458,40.78377779,37.96938251,29.72251846,28.71801994,31.42175102,36.10507983,34.34781605,22.6644583,27.79761774,22.15878486,11.4987269,16.39784824
476,80.21214413,91.19126532,67.53273189,55.20534399,66.9388711,56.38184568,60.24164977,47.07396022,46.08179301,47.04085623,41.61677592,36.57128781,36.33948046,38.78470401,37.6719758,34.20595313,28.72746689,22.22860756,31.50912864,19.04590322,11.76675018,19.33558037
477,92.83521871,108.0808124,71.02415811,70.77583845,80.50555508,63.4252697,65.86750304,45.18017885,63.56382487,42.21230382,56.75501318,52.49714083,34.09862315,42.78451868,32.89330431,39.78967885,43.96109976,27.66456668,31.45390239,20.45783491,10.1308386,16.91689559
478,104.8986214,95.05112233,72.25196967,63.19581747,59.60981597,58.32855111,56.48504759,57.63450509,61.29510304,60.98340683,49.70748755,47.89348918,35.538078,30.14665182,41.8818725,37.45628382,49.31886623,24.54613595,36.05765988,21.01471238,12.92112432,21.63105796
479,110.4304287,91.86747594,59.15488081,57.42431721,66.46498913,46.70965751,67.90084514,52.77475395,39.1364108,44.99237785,47.36686839,46.17197559,32.451018,33.43969223,30.7198987,43.18086691,37.85040924,20.8566838,37.67491309,18.57455366,10.47233105,17.32885113
480,73.47594424,68.20235347,50.84916521,54.01111274,50.40015755,51.12090376,44.29880814,32.75236756,47.29065776,36.61360059,43.0157174,35.45324074,22.36780046,27.37007078,34.88507457,25.5145482,30.71169547,17.82995194,27.27149974,16.42560161,9.965083114,11.84360649
481,100.0266184,107.1326515,68.34807985,64.15530408,60.80812237,59.74688926,55.60534398,49.53352619,55.39864909,46.44929763,54.29108098,52.72151235,32.61878725,38.09182231,36.45631031,41.77673887,37.18917613,22.87972689,38.10283051,21.104588,17.48028272,22.63184915
482,102.4720007,69.01232963,67.50372951,57.57946407,60.94381964,55.97628867,59.21010706,43.7966118,51.1702819,47.63400255,48.70955161,45.55493406,37.71674955,30.61757004,34.44138578,35.17417221,40.98780001,25.77849104,26.33465932,22.76861548,12.08186528,22.97384438
483,84.79348829,74.05731496,69.39491761,55.08311589,57.68446539,64.07914637,59.44506339,59.88483581,61.50992177,48.40179825,46.47906741,42.03193865,34.5020632,34.35715715,40.36268756,38.73879239,33.82696399,26.94731345,40.94995931,26.10798561,15.55466752,19.46825833
484,78.68957205,62.8726632,54.86102011,49.34101495,51.89084288,38.82630231,56.0127798,36.39306607,45.82421164,37.9772682,35.38716506,49.02992736,29.10732928,38.11637907,26.92098374,26.69388663,30.45027711,22.71627095,30.86983254,16.40894641,11.94200289,13.92784301
485,95.39793365,75.35170498,72.17290114,51.66467194,51.79203368,38.91225098,48.76845608,43.81143053,47.57832645,39.9269903,48.14977391,41.14310565,31.82267719,33.84352921,34.12230666,33.00243371,35.55234103,18.50265899,27.84366167,22.99245512,11.86410927,17.23443462
486,103.822305,83.34916443,57.39764349,55.80502643,51.56250206,50.55829462,54.78118417,40.78555075,56.95030293,41.60650865,66.30677267,43.64591056,27.74673127,38.51640552,38.65707766,43.64673088,32.18986426,20.16530779,38.84244415,23.27225665,12.6159563,21.13458006
487,113.291847,99.85096344,71.63474291,72.94546,65.05286955,68.00619047,73.49642585,50.18621207,64.51592858,55.80960436,61.2168019,59.74453414,32.82328579,32.48750914,39.60060767,44.10613812,46.25752733,28.69430997,34.5969031,28.32545578,15.46912109,15.46912109
